Company_Code,Company_Name,Article_Title,Article_Date,ESG_Relevance_Score,Is_ESG_Relevant,Matched_ESG_Keywords,Matched_Non_ESG_Keywords,Rejection_Reason,Analysis_Date
MPHASIS,Mphasis,"Investors cheer Trump's tariff pause: These are the top gaining spaces Benchmark Indian indices surged on April 11, with Sensex rising over 1,300 points and Nifty 50 up nearly 2 percent following a re",2025-04-11,-1,False,labor,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Coforge, HCL Tech, other IT names rise up to 3% on hopes of early Fed rate cut, Nasdaq rally The Nifty IT index is higher on June 27, tracking Wall Street peers on rising hopes of a US Fed rate cut so",2025-06-27,-1,False,,nifty,Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Chartist Talks: SBI Securities' Sudeep Shah shares Nifty, Bank Nifty outlook, FIIs positioning, 2 stock picks for next week According to Sudeep Shah of SBI Securities, technical structure indicates th",2025-04-27,-1,False,sustainable,"support level, nifty",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"In-demand ULIPs drive topline, but insurers cautious to limit over-exposure After losing steam due to regulatory clampdowns and waning investor sentiment for over three years, Unit-Linked Insurance Pl",2025-04-21,0,False,,,Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Coforge, HCL Tech, Wipro, other IT shares jump up to 7% amid hopes of easing trade tensions The shares of IT companies strongly surged on April 23 after US President Donald Trump hinted at slashing ta",2025-04-23,-3,False,,"share price, q4 results, nifty",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Sensex falls 200 pts, Nifty below 25,500 amid caution ahead of India-US trade deal, Q1 earnings announcement; metal, IT stocks decline The equity benchmark indices closed lower on Wednesday as investo",2025-07-09,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Pharma, IT stocks tumble up to 4% as Trump tariffs take effect The shares of pharma and IT companies tumbled on March 4 as US President Donald Trump's tariffs on Canada and Mexico came into effect, wh",2025-03-04,-1,False,labor,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Sensex slips over 1,000 pts, Nifty below 24,500: Rising US bond yields among key factors behind market sell-off The benchmark equity indices tumbled over 1 percent on Thursday, tracking a sharp sell-o",2025-05-22,0,False,"sustainability, sustainable","nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,Hold BHEL; target of Rs 237: Prabhudas Lilladher Prabhudas Lilladher's research report on BHEL  We revise our FY26/27E EPS estimate by -31.6%/-12.7% accounting for lagging execution pace. BHEL deliver,2025-05-20,0,False,,,Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Small, midcap indices jump over 1%, outperform benchmarks: Here are the top gainers The shares of several smallcap and midcap indices recorded strong gains on June 9, pushing the broader market indice",2025-06-09,0,False,"sustainable, safety","nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Mid, smallcap indices surge over 4% on India-Pak ceasefire, Sino-US deal on trade The shares of midcap and smallcap companies strongly surged on May 12, pushing the Nifty Midcap and Nifty Smallcap ind",2025-05-12,-1,False,renewable,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Q1FY26 earnings: HDFC Life, ICICI Prudential rebalance product mix, inch towards protection-led growth In the first quarter of FY26, India’s top private life insurers, HDFC Life and ICICI Prudential L",2025-07-16,0,False,,,Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"ABB India shares shoot up 3% as Motilal Oswal reiterates ‘buy’ on growth prospects In its recent annual report, ABB India Ltd. stressed upon its emphasis towards its potential high-growth segments, ex",2025-04-16,-1,False,water,"target price, brokerage",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Data Patterns, Cochin Shipyard, Zen Technologies shares see profit booking after tearaway rally in last one month Data Patterns, Cochin Shipyard, Zen Technologies shares fell up to 3.6% after optimism",2025-06-09,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"TCS, Wipro shares fall up to 4% after Jefferies' IT downgrade citing tariff hit on US growth Top IT shares were among the leading laggards on the benchmark Sensex, with Trump's reciprocal tariffs kick",2025-04-09,-4,False,,"target price, buy call, brokerage, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Top gainers and losers today: Stocks that moved the most on May 19 Benchmark indinces tumbled on May 19 tracking weak global cues, a selloff in IT shares and rising market volatility following Moody's",2025-05-19,-2,False,labor,"share price, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Small, midcap indices extend gaining streak to 7 days; here are the top gainers The shares of smallcap and midcap companies continued to gain sharply on April 23, pushing the smallcap and midcap indic",2025-04-23,-1,False,labor,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Nifty Midcap extends rally for a fifth session to gain 8% this week, strength likely to continue Shares of midcap companies extended their rally on March 21 to push the Nifty Midcap index up by over a",2025-03-21,-3,False,,"stock price, trading volume, nifty",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"CLSA sees NHPC shares doubling in four years, helped by projects on fast-track after Indus treaty suspension Shares of Mini Ratna PSU and hydroelectric power generation company NHPC - part of CLSA's h",2025-06-23,0,False,"water, renewable","share price, brokerage",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Small, midcap indices outperform benchmarks to extend gains for a third session: These are the top gainers Rally in select small and midcap shares on May 14 pushed the broader market indices into the ",2025-05-14,-4,False,,"share price, q4 results, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
MPHASIS,Mphasis,"Hold RBL Bank: target of Rs 250: ICICI Securities ICICI Securities's research report on RBL Bank  RBL Bank (RBL) reported a weak set of results with a sharp ~40bps QoQ dip in NIM, double-digit NII de-",2025-07-23,-1,False,,target price,Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Infosys, TCS, other IT heavyweights drop 1%, IT index snaps 2-day gaining streak amid weak market Several IT stocks declined on May 27, pushing the Nifty IT index down into the red to snap its two-day",2025-05-27,-3,False,,"share price, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Nifty IT index tops the chart after gaining Rs 1.16 lakh crore in value in nine sessions with eight up days The shares of TCS and Infosys were among the leading contributor on Sensex, as IT companies ",2025-06-16,-1,False,environment,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Nifty IT sharply down on selloff after Fed's inflation, tariff view; Wipro sole gainer on upgrade Shares of IT companies were sharply lower on June 19, after the US Federal Reserve kept key interest r",2025-06-19,-2,False,,"target price, nifty",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex slips 700 pts, Nifty below 22,800: Trump's reciprocal tariffs among key factors behind market decline Sensex and Nifty traded lower on Friday, shedding early gains, as concerns over US Presiden",2025-02-14,-3,False,,"resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Small and midcap indices down for a second day over tariff threat and earnings Small and midcap shares were under selling pressure on August 6, weighing down the broader market indices for a second da",2025-08-06,0,False,sustainable,nifty,Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex declines 300 pts, Nifty below 24,650: Trump's renewed tariff threat among key factors behind market fall The benchmark equity indices Sensex and Nifty traded lower on Tuesday, dragged down by s",2025-08-05,-3,False,,"resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Black Friday: Sensex crashes over 1,000 pts, Nifty sinks below 22,900; Trump tariffs among key factors to spook markets Equity markets witnessed a sharp sell-off on Friday, with benchmark indices fall",2025-04-04,-5,False,,"intraday, resistance, support level, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex zooms 2,975 pts, Nifty above 24,900: India-Pak ceasefire among key factors behind massive market rally The domestic equity benchmarks rebounded sharply on Monday, with the Sensex rallying 2,975",2025-05-12,-3,False,,"intraday, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex, Nifty close flat as tariff woes keep markets on edge; broader indices mixed The Sensex and Nifty closed flat on March 3, after falling over half a percent around noon. While oil &amp;amp; gas ",2025-03-03,-4,False,,"brokerage, resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex slips 400 pts from day's high, Nifty below 25,350: Trade deal jitters among key factors behind market decline The equity benchmarks Sensex and Nifty opened marginally higher on Friday, tracking",2025-07-04,-3,False,,"resistance, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"IT, metal, realty stocks tumble up to 4% as Trump's tariffs, FOMC meet outcome weigh The shares of IT, metal and realty companies tumbled in morning trade on July 31 as Trump’s tariffs and penalty on ",2025-07-31,0,False,"environment, penalty","nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex, Nifty hit eight-month low on US growth concerns; banking, IT stocks take a hit India's benchmark indexes slumped to their lowest levels in eight months, down 0.9 percent by noon on February 24",2025-02-24,-3,False,green energy,"target price, intraday, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Trade Spotlight: How should you trade Persistent Systems, Glenmark Pharma, Eternal, Jindal Stainless, L&T Finance, United Spirits and others on June 9? The benchmark indices extended their northward j",2025-06-09,-1,False,sustainability,"resistance, support level",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Persistent, TechM, other IT stocks drop up to 4% amid escalating US-China trade tensions The shares of IT companies tumbled on June 2 amid escalating trade tensions between US and China. The sharp fal",2025-06-02,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex jumps 500 pts, Nifty above 24,500: Sharp fall in crude, other key factors behind market rally The equity benchmark indices Sensex and Nifty surged in early trade on Monday amid sustained foreig",2025-05-05,-4,False,,"intraday, candlestick, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Auto, IT stocks in red amid tariff uncertainty; Maruti Suzuki, Tech Mahindra shares down up to 2% The shares of auto and IT companies dropped on July 7 as uncertainties around higher US tariffs and no",2025-07-07,-2,False,,"share price, nifty",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Black Friday: Sensex tumbles 600 pts, Nifty below 24,750; Middle East tensions among key factors behind market decline The benchmark equity indices fell sharply on Friday, with the Sensex and Nifty de",2025-06-13,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Nifty Auto recovers 1% from day's low as concerns over Tesla's India entry ease The Nifty Auto index recovered nearly 1.1 percent (over 230 points) from its day's low to stand at 21,522 on February 24",2025-02-24,-4,False,,"share price, target price, brokerage, nifty",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Nifty IT rallies one percent, snapping a two-day fall on strong Nvidia Q1, ruling against Trump tariffs The shares of IT companies surged on May 29 after US chipmaker Nvidia posted strong Q1 results a",2025-05-29,-2,False,,"q1 results, nifty",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"Sensex up 500 pts, Nifty above 24,400: Rupee rally, other key factors behind market rise The benchmark equity indices surged nearly 1 percent on Friday as a stronger rupee, sustained foreign inflows a",2025-05-02,-4,False,,"intraday, support level, nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
PERSISTENT,Persistent Systems,"IT shares snap three-day gaining streak ahead of US Fed meet; Coforge, TCS, others fall up to 1.5% The shares of several IT companies dropped on June 18, pushing the Nifty IT index down over half a pe",2025-06-18,-2,False,,"nifty, sensex",Low ESG relevance or finance-only context,2026-09-03
